(99 e3 01 02) 396 4  (2a f2 0b 16) 456 5  852 9
(0a 84 01 02) 372 4  (66 b0 0f 1e) 480 5  852 9
(87 e6 01 02) 404 4  (56 03 d4 6b) 448 5  852 9
(a8 d5 01 02) 404 4  (e2 4e bd b9) 448 5  852 9
(47 78 01 02) 420 5  (48 13 d0 63) 432 4  852 9
(80 da 01 02) 384 4  (5c 61 46 8c) 468 5  852 9
(4d b3 01 02) 408 4  (c7 b8 e1 01) 444 5  852 9
(4a c2 01 02) 408 4  (e9 12 68 d0) 444 5  852 9
(1b e5 01 02) 392 4  (ec 93 e1 01) 460 5  852 9
(40 c6 01 02) 336 4  (7d 24 d1 61) 516 5  852 9
(50 6e 01 02) 376 4  (06 2b 67 ce) 476 5  852 9
(08 4d 01 02) 332 4  (e7 84 c5 49) 520 5  852 9
(13 61 01 02) 384 4  (bb 4e 6c d8) 468 5  852 9
(ad f2 01 02) 384 4  (46 37 e5 09) 468 5  852 9
(13 62 01 02) 396 4  (ef b6 bb b5) 456 5  852 9
(71 cf 01 02) 424 5  (3f 23 24 48) 428 4  852 9
(7f d6 01 02) 416 4  (b9 be 38 70) 436 5  852 9
(bb c4 01 02) 380 4  (73 bc 78 f0) 472 5  852 9
(0a 31 01 02) 376 4  (80 b8 7f fe) 476 5  852 9
(a9 f6 01 02) 376 4  (54 25 e5 09) 476 5  852 9
(95 cd 01 02) 400 4  (0d 5f ec 1b) 452 5  852 9
(40 aa 01 02) 372 4  (f9 d6 66 cc) 480 5  852 9
(0a 35 01 02) 388 4  (2c 77 d0 63) 464 5  852 9
(0e 13 01 02) 376 4  (2e b4 c6 4f) 476 5  852 9
(48 5b 01 02) 344 4  (2a ee 2f 5e) 508 5  852 9
(13 69 01 02) 404 4  (ad 75 0b 16) 448 5  852 9
(88 d0 01 02) 376 4  (63 31 ec 1b) 476 5  852 9
(88 c8 01 02) 372 4  (2a f7 32 64) 480 5  852 9
(40 ab 01 02) 344 4  (8f 98 19 32) 508 5  852 9
(7b ec 01 02) 372 4  (70 22 86 cf) 480 5  852 9
(34 88 01 02) 376 4  (39 aa 90 e3) 476 5  852 9
(14 81 01 02) 388 4  (a9 4c 27 4e) 464 5  852 9
(1b 23 01 02) 364 4  (93 28 ce 5f) 488 5  852 9
(13 4c 01 02) 368 4  (a4 d5 e5 09) 484 5  852 9
(16 52 01 02) 368 4  (b7 57 74 e8) 484 5  852 9
(1a c4 01 02) 380 4  (7e 43 2c 58) 472 5  852 9
(41 70 01 02) 388 4  (a9 eb a7 8d) 464 5  852 9
(38 45 01 02) 404 4  (e1 4d bd b9) 448 5  852 9
(34 8e 01 02) 412 4  (57 74 09 12) 440 5  852 9
(14 3c 01 02) 372 4  (e2 e5 52 a4) 480 5  852 9
(17 69 01 02) 408 4  (04 65 c4 4b) 444 5  852 9
(0b ad 01 02) 356 4  (aa 0f eb 15) 496 5  852 9
(17 66 01 02) 388 4  (46 1f bb b5) 464 5  852 9
(1b d2 01 02) 396 4  (1e b9 80 c3) 456 5  852 9
(44 8d 01 02) 380 4  (9f 38 80 c3) 472 5  852 9
(10 8a 01 02) 328 4  (f1 aa ba b7) 524 5  852 9
(0e b4 01 02) 380 4  (7e 5d 09 12) 472 5  852 9
(34 8d 01 02) 384 4  (f6 c5 42 84) 468 5  852 9
(7f eb 01 02) 400 4  (bf 6b 0e 1c) 452 5  852 9
(30 86 01 02) 364 4  (b7 21 c3 45) 488 5  852 9
(11 ab 01 02) 388 4  (99 ba 09 12) 464 5  852 9
(98 c1 01 02) 396 4  (0d 2c 62 c4) 456 5  852 9
(42 fb 01 02) 360 4  (69 5a 42 84) 492 5  852 9
(40 9c 01 02) 348 4  (13 75 96 ef) 508 5  856 9
(80 aa 01 02) 388 4  (9b 04 ff 3d) 468 5  856 9
(1a 1b 01 02) 360 4  (e7 76 91 e1) 496 5  856 9
(66 97 01 02) 396 4  (07 12 72 e4) 460 5  856 9
(05 ff 01 02) 388 4  (20 af de 7f) 468 5  856 9
(48 b9 01 02) 356 4  (a6 b3 72 e4) 500 5  856 9
(0c be 01 02) 352 4  (1b 71 93 e5) 504 5  856 9
(12 5a 01 02) 360 4  (2f 93 9c fb) 496 5  856 9
(23 36 01 02) 372 4  (1b 6f dc 7b) 484 5  856 9
(15 21 01 02) 372 4  (68 d6 9d f9) 484 5  856 9
(5f 90 01 02) 368 4  (09 da 36 6c) 488 5  856 9
(22 f7 01 02) 380 4  (b3 8c 2d 5a) 476 5  856 9
(66 9a 01 02) 408 4  (11 3b 5f be) 448 5  856 9
(29 9c 01 02) 400 4  (4c b2 3b 76) 456 5  856 9
(1a 2d 01 02) 376 4  (32 8c f7 2d) 480 5  856 9
(1a 2e 01 02) 372 4  (5f e1 9d f9) 484 5  856 9
(52 88 01 02) 376 4  (2a 3d 73 e6) 480 5  856 9
(56 62 01 02) 388 4  (9a 24 9d f9) 468 5  856 9
(48 b7 01 02) 356 4  (38 6d be bf) 500 5  856 9
(3d 46 01 02) 408 4  (0e 26 34 68) 448 5  856 9
(3d e5 01 02) 432 4  (87 b4 28 50) 424 5  856 9
(22 4b 01 02) 376 4  (47 71 11 22) 480 5  856 9
(44 98 01 02) 372 4  (0e 68 96 ef) 484 5  856 9
(30 82 01 02) 368 4  (6c 06 93 e5) 488 5  856 9
(34 dc 01 02) 404 4  (61 0e c0 43) 452 5  856 9
(ad cf 01 02) 392 4  (1b fc 4c 98) 464 5  856 9
(93 eb 01 02) 396 4  (1a c5 33 66) 460 5  856 9
(68 bd 01 02) 372 4  (53 6c 2d 5a) 484 5  856 9
(7e ff 01 02) 432 5  (f6 44 98 f3) 424 4  856 9
(33 4b 01 02) 380 4  (4c 93 33 66) 476 5  856 9
(30 81 01 02) 380 4  (ae e7 f0 23) 476 5  856 9
(0e c1 01 02) 400 4  (c7 14 36 6c) 456 5  856 9
(1a e5 01 02) 388 4  (b7 e2 be bf) 468 5  856 9
(93 db 01 02) 416 4  (dc 60 9c fb) 440 5  856 9
(0c e3 01 02) 340 4  (b5 e2 d5 69) 516 5  856 9
(7f b4 01 02) 412 4  (52 02 87 cd) 444 5  856 9
(2d ad 01 02) 372 4  (47 4c 57 ae) 484 5  856 9
(44 87 01 02) 408 4  (54 1a c8 53) 448 5  856 9
(dd f6 01 02) 392 4  (a0 d3 e4 0b) 464 5  856 9
(10 65 01 02) 328 4  (be 1e d2 67) 528 5  856 9
(12 6e 01 02) 384 4  (18 d2 41 82) 472 5  856 9
(1b 7b 01 02) 352 4  (0a 67 c1 41) 504 5  856 9
(37 c8 01 02) 388 4  (ac f9 be bf) 468 5  856 9
(12 7e 01 02) 384 4  (43 0a 9a f7) 472 5  856 9
(21 f4 01 02) 404 4  (c4 fb 2d 5a) 452 5  856 9
(5e 68 01 02) 396 4  (5a 9c 44 88) 460 5  856 9
(c9 df 01 02) 432 5  (94 b2 30 60) 424 4  856 9
(1b 60 01 02) 344 4  (f9 d1 34 68) 512 5  856 9
(33 46 01 02) 376 4  (b4 14 d2 67) 480 5  856 9
(7e ab 01 02) 420 4  (28 17 2d 5a) 436 5  856 9
(14 6f 01 02) 392 4  (16 3e 34 68) 464 5  856 9
(2d c5 01 02) 404 4  (33 5c c0 43) 452 5  856 9
(a4 f2 01 02) 400 4  (f6 8b e0 03) 456 5  856 9
(7e bd 01 02) 392 4  (2c 62 c8 53) 464 5  856 9
(48 97 01 02) 368 4  (9e de cc 5b) 488 5  856 9
(27 2c 01 02) 380 4  (53 fd bc bb) 476 5  856 9
(0e d8 01 02) 392 4  (8c 62 1a 34) 464 5  856 9
(66 d3 01 02) 416 4  (2e d0 3b 76) 440 5  856 9
(14 db 01 02) 360 4  (3e ed 36 6c) 496 5  856 9
(52 59 01 02) 412 4  (2b 85 bc bb) 444 5  856 9
(66 e6 01 02) 380 4  (a7 ac 57 ae) 476 5  856 9
(40 b5 01 02) 336 4  (b6 77 7c f8) 520 5  856 9
(1a 61 01 02) 376 4  (cd e5 34 68) 480 5  856 9
(66 db 01 02) 396 4  (3d 31 05 0a) 460 5  856 9
(2a f5 01 02) 416 4  (0d 4d cc 5b) 440 5  856 9
(1a 52 01 02) 368 4  (45 f9 9c fb) 488 5  856 9
(ea f6 01 02) 412 4  (fb 73 8c db) 444 5  856 9
(2b ff 01 02) 392 4  (14 90 89 d1) 464 5  856 9
(0e 76 01 02) 380 4  (f1 2e 33 66) 476 5  856 9
(0d c2 01 02) 384 4  (9d 4e 36 6c) 472 5  856 9
(80 a4 01 02) 348 4  (58 3c fd 39) 508 5  856 9
(46 db 01 02) 384 4  (c5 92 bf bd) 472 5  856 9
(40 ba 01 02) 356 4  (3b b4 de 7f) 500 5  856 9
(3d 6b 01 02) 408 4  (c2 bf e0 03) 448 5  856 9
(04 8d 01 02) 332 4  (47 9f 61 c2) 524 5  856 9
(28 7f 01 02) 388 4  (78 81 03 06) 468 5  856 9
(0e ad 01 02) 364 4  (b6 f3 9f fd) 492 5  856 9
(45 f7 01 02) 408 4  (0a 60 93 e5) 448 5  856 9
(14 a4 01 02) 352 4  (4d 85 2a 54) 504 5  856 9
(22 90 01 02) 352 4  (ad c7 93 e5) 504 5  856 9
(06 48 01 02) 340 4  (35 69 e8 13) 516 5  856 9
(1a a1 01 02) 384 4  (88 1c a8 93) 472 5  856 9
(1a 99 01 02) 392 4  (90 03 fa 37) 464 5  856 9
(a6 eb 01 02) 376 4  (90 f1 ae 9f) 480 5  856 9
(10 ed 01 02) 308 4  (c7 62 81 c1) 548 5  856 9
(93 b4 01 02) 408 4  (6a 10 b2 a7) 448 5  856 9
(3d 88 01 02) 408 4  (96 68 3b 76) 448 5  856 9
(22 b4 01 02) 376 4  (87 a3 5b b6) 480 5  856 9
(22 bb 01 02) 364 4  (38 c4 3a 74) 492 5  856 9
(ad e0 01 02) 352 4  (98 f9 ae 9f) 504 5  856 9
(1a 73 01 02) 368 4  (79 4f 11 22) 488 5  856 9
(0c d0 01 02) 348 4  (27 41 96 ef) 508 5  856 9
(a7 cd 01 02) 404 4  (e6 6c e7 0d) 452 5  856 9
(11 9b 01 02) 392 4  (60 72 4a 94) 464 5  856 9
(36 af 01 02) 404 4  (f6 0a 3a 74) 452 5  856 9
(16 24 01 02) 344 4  (4f e1 d6 6f) 512 5  856 9
(4b 50 01 02) 348 4  (23 91 f2 27) 508 5  856 9
(04 d7 01 02) 344 4  (4d 11 82 c7) 512 5  856 9
(4a ff 01 02) 416 4  (b5 4b 3b 76) 440 5  856 9
(42 e0 01 02) 368 4  (8c 7e 54 a8) 488 5  856 9
(87 a1 01 02) 428 4  (48 3e b7 ad) 428 5  856 9
(87 a4 01 02) 412 4  (0b 3d 7b f6) 444 5  856 9
(41 56 01 02) 388 4  (df 1e 16 2c) 468 5  856 9
(24 db 01 02) 364 4  (1c 49 be bf) 492 5  856 9
(16 31 01 02) 384 4  (5b 21 b2 a7) 472 5  856 9
(60 98 01 02) 348 4  (62 c0 d3 65) 508 5  856 9
(b3 b9 01 02) 384 4  (57 bb 71 e2) 472 5  856 9
(87 db 01 02) 420 4  (fe c4 14 28) 436 5  856 9
(17 81 01 02) 416 4  (bb 9f 5b b6) 440 5  856 9
(34 90 01 02) 356 4  (3a 33 3c 78) 500 5  856 9
(0e 17 01 02) 380 4  (8a ac 5a b4) 476 5  856 9
(aa f6 01 02) 412 4  (df e5 14 28) 444 5  856 9
(b2 d0 01 02) 408 4  (53 b4 4c 98) 448 5  856 9
(53 fb 01 02) 372 4  (1b 78 af 9d) 484 5  856 9
(05 48 01 02) 344 4  (53 32 ae 9f) 512 5  856 9
(62 ba 01 02) 424 4  (8b b8 28 50) 432 5  856 9
(26 2d 01 02) 380 4  (ef 41 bc bb) 476 5  856 9
(05 70 01 02) 352 4  (1c bc d2 67) 504 5  856 9
(0d e5 01 02) 388 4  (89 e6 c0 43) 468 5  856 9
(18 46 01 02) 332 4  (7a cd cb 55) 524 5  856 9
(24 95 01 02) 372 4  (33 7a f0 23) 484 5  856 9
(18 3a 01 02) 352 4  (e7 d6 43 86) 504 5  856 9
(a9 e6 01 02) 376 4  (f1 58 84 cb) 480 5  856 9
(0c 51 01 02) 376 4  (21 38 77 ee) 480 5  856 9
(0e 24 01 02) 356 4  (b3 2c ff 3d) 500 5  856 9
(26 32 01 02) 384 4  (67 8e 48 90) 472 5  856 9
(90 91 01 02) 392 4  (24 b5 91 e1) 464 5  856 9
(24 a5 01 02) 368 4  (ce 7c 98 f3) 488 5  856 9
(da ec 01 02) 428 5  (16 d0 44 88) 428 4  856 9
(17 f6 01 02) 372 4  (32 de 1b 36) 484 5  856 9
(24 b2 01 02) 384 4  (9e ba 5b b6) 472 5  856 9
(31 b0 01 02) 384 4  (e7 55 98 f3) 472 5  856 9
(17 df 01 02) 408 4  (72 87 06 0c) 448 5  856 9
(5a b2 01 02) 412 4  (66 09 c0 43) 444 5  856 9
(17 d8 01 02) 392 4  (64 b7 36 6c) 464 5  856 9
(16 1d 01 02) 380 4  (9f 31 bc bb) 476 5  856 9
(25 fd 01 02) 424 4  (c1 f2 28 50) 432 5  856 9
(41 48 01 02) 380 4  (fa 27 58 b0) 476 5  856 9
(5a bb 01 02) 372 4  (92 7e 1b 36) 484 5  856 9
(8a fc 01 02) 452 4  (0d d7 0a 14) 404 5  856 9
(89 ff 01 02) 436 5  (13 c9 0a 14) 420 4  856 9
(61 6c 01 02) 400 4  (a6 c0 fc 3b) 456 5  856 9
(8a a7 01 02) 436 5  (a0 6f 12 24) 420 4  856 9
(2c 8f 01 02) 412 5  (40 05 9f fd) 444 4  856 9
(b0 d9 01 02) 400 4  (e1 d7 11 22) 456 5  856 9
(05 1e 01 02) 380 4  (bc 0e f2 27) 476 5  856 9
(8a bd 01 02) 400 4  (88 36 f7 2d) 456 5  856 9
(60 f9 01 02) 372 4  (d4 28 3a 74) 484 5  856 9
(8a cc 01 02) 416 4  (2f 10 47 8e) 440 5  856 9
(4a 5b 01 02) 376 4  (27 ad 8d d9) 480 5  856 9
(b0 fd 01 02) 400 4  (80 e1 ae 9f) 456 5  856 9
(41 e3 01 02) 392 4  (70 82 54 a8) 464 5  856 9
(8b 9d 01 02) 424 4  (a9 8f 30 60) 432 5  856 9
(b0 fb 01 02) 348 4  (b6 f4 cd 59) 508 5  856 9
(3b ee 01 02) 388 4  (a0 9f 2d 5a) 468 5  856 9
(8b bd 01 02) 404 4  (36 f0 44 88) 452 5  856 9
(05 0b 01 02) 356 4  (42 2f ab 95) 500 5  856 9
(9a ac 01 02) 388 4  (b8 7e 44 88) 468 5  856 9
(05 14 01 02) 336 4  (fc 76 8d d9) 520 5  856 9
(3b eb 01 02) 356 4  (3c 90 d7 6d) 500 5  856 9
(e5 eb 01 02) 388 4  (5d 30 ab 95) 468 5  856 9
(11 d3 01 02) 404 4  (c0 5d 94 eb) 452 5  856 9
(88 e1 01 02) 376 4  (df e9 11 22) 480 5  856 9
(11 e0 01 02) 364 4  (5e 4b 72 e4) 492 5  856 9
(25 3c 01 02) 412 4  (e0 c6 5a b4) 444 5  856 9
(17 44 01 02) 376 4  (b9 bc 39 72) 480 5  856 9
(54 60 01 02) 356 4  (63 dd 9d f9) 500 5  856 9
(03 b3 01 02) 376 4  (7e b6 2a 54) 480 5  856 9
(88 d6 01 02) 380 4  (f3 44 cb 55) 476 5  856 9
(54 62 01 02) 404 4  (b7 71 44 88) 452 5  856 9
(41 76 01 02) 400 4  (1e a0 f7 2d) 456 5  856 9
(34 84 01 02) 392 4  (44 8c 2a 54) 464 5  856 9
(88 d8 01 02) 388 4  (40 be 51 a2) 468 5  856 9
(99 f6 01 02) 396 4  (04 4f 9b f5) 460 5  856 9
(18 55 01 02) 360 4  (4b 2a ae 9f) 496 5  856 9
(41 97 01 02) 408 4  (55 bb 1a 34) 448 5  856 9
(8d ae 01 02) 396 4  (a3 95 7b f6) 460 5  856 9
(99 fb 01 02) 384 4  (36 d1 4c 98) 472 5  856 9
(36 d7 01 02) 396 4  (cf 23 1b 36) 460 5  856 9
(db ed 01 02) 404 4  (52 94 44 88) 452 5  856 9
(54 79 01 02) 412 4  (a1 6e 12 24) 444 5  856 9
(0c 16 01 02) 336 4  (e5 9d d9 71) 520 5  856 9
(39 e3 01 02) 392 4  (29 3e 73 e6) 464 5  856 9
(db ef 01 02) 412 4  (bb 05 9d f9) 444 5  856 9
(2c 97 01 02) 376 4  (c8 5c a8 93) 480 5  856 9
(30 ff 01 02) 368 4  (e9 3a 36 6c) 488 5  856 9
(48 c2 01 02) 376 4  (bd af 4a 94) 480 5  856 9
(2b 2e 01 02) 372 4  (cc 5d fb 35) 484 5  856 9
(e2 f7 01 02) 396 4  (c9 bd dc 7b) 460 5  856 9
(d0 fd 01 02) 412 4  (fd 32 12 24) 444 5  856 9
(5f c0 01 02) 368 4  (23 96 ca 57) 488 5  856 9
(12 4c 01 02) 348 4  (b8 0f cb 55) 508 5  856 9
(30 f2 01 02) 364 4  (fc 61 94 eb) 492 5  856 9
(05 d0 01 02) 364 4  (99 a6 2d 5a) 492 5  856 9
(2d 44 01 02) 384 4  (b8 8e 11 22) 472 5  856 9
(15 60 01 02) 352 4  (a2 02 d2 67) 504 5  856 9
(80 fc 01 02) 384 4  (5a 90 41 82) 472 5  856 9
(26 9d 01 02) 376 4  (52 c6 a8 93) 480 5  856 9
(19 70 01 02) 376 4  (4a 7c 11 22) 480 5  856 9
(81 eb 01 02) 404 4  (21 ab e7 0d) 452 5  856 9
(90 f9 01 02) 376 4  (84 b2 11 22) 480 5  856 9
(64 bb 01 02) 376 4  (7e 3e cc 5b) 480 5  856 9
(82 88 01 02) 400 4  (02 ee 71 e2) 456 5  856 9
(3b 59 01 02) 400 4  (2f c8 4c 98) 456 5  856 9
(b7 c0 01 02) 352 4  (5f 8b 64 c8) 504 5  856 9
(0a d0 01 02) 360 4  (f8 ef 73 e6) 496 5  856 9
(19 4a 01 02) 400 4  (24 21 39 72) 456 5  856 9
(29 6e 01 02) 412 4  (a1 08 ee 1f) 444 5  856 9
(15 33 01 02) 380 4  (0f 79 b7 ad) 476 5  856 9
(15 23 01 02) 372 4  (5d 9b 44 88) 484 5  856 9
(dc fb 01 02) 384 4  (2c 56 b2 a7) 472 5  856 9
(9e e8 01 02) 420 5  (85 5f 0a 14) 436 4  856 9
(23 49 01 02) 404 4  (3a b0 e7 0d) 452 5  856 9
(52 9a 01 02) 400 4  (2f da 06 0c) 456 5  856 9
(9e c0 01 02) 380 4  (e1 56 cb 55) 476 5  856 9
(11 23 01 02) 368 4  (28 86 d6 6f) 488 5  856 9
(80 c8 01 02) 344 4  (6f d3 9c fb) 512 5  856 9
(19 d8 01 02) 400 4  (78 b5 13 26) 456 5  856 9
(23 54 01 02) 376 4  (71 a5 64 c8) 480 5  856 9
(48 c1 01 02) 380 4  (74 ac 61 c2) 476 5  856 9
(31 46 01 02) 392 4  (36 e2 64 c8) 464 5  856 9
(15 34 01 02) 380 4  (a0 52 3e 7c) 476 5  856 9
(80 d3 01 02) 376 4  (b0 b5 39 72) 480 5  856 9
(2b 2c 01 02) 356 4  (ff 72 b5 a9) 500 5  856 9
(19 c6 01 02) 392 4  (fe be cc 5b) 464 5  856 9
(3c e6 01 02) 392 4  (55 42 73 e6) 464 5  856 9
(05 e4 01 02) 380 4  (77 9b 1b 36) 476 5  856 9
(19 bd 01 02) 372 4  (59 50 3c 78) 484 5  856 9
(52 ba 01 02) 404 4  (a9 c6 c0 43) 452 5  856 9
(9d ff 01 02) 408 5  (c5 22 4c 98) 448 4  856 9
(d0 f7 01 02) 384 4  (78 02 b2 a7) 472 5  856 9
(b6 b9 01 02) 368 4  (0f 13 4e 9c) 488 5  856 9
(34 b7 01 02) 376 4  (e3 70 fa 37) 480 5  856 9
(ae f2 01 02) 412 4  (8f b5 14 28) 444 5  856 9
(24 2f 01 02) 380 4  (54 fa bc bb) 476 5  856 9
(24 31 01 02) 372 4  (4a 3e dc 7b) 484 5  856 9
(15 ad 01 02) 364 4  (90 ed 8a d7) 492 5  856 9
(48 eb 01 02) 348 4  (64 21 9f fd) 508 5  856 9
(2c f6 01 02) 360 4  (69 7e 73 e6) 496 5  856 9
(0b 1a 01 02) 360 4  (b6 3c 8d d9) 496 5  856 9
(11 66 01 02) 384 4  (eb 3f 64 c8) 472 5  856 9
(b6 c1 01 02) 392 4  (3b ef 64 c8) 464 5  856 9
(af bb 01 02) 392 4  (7a 93 48 90) 464 5  856 9
(12 22 01 02) 352 4  (77 ff e6 0f) 504 5  856 9
(b5 fb 01 02) 364 4  (ef b3 e8 13) 492 5  856 9
(24 53 01 02) 368 4  (8e 5a 64 c8) 488 5  856 9
(4b d6 01 02) 384 4  (72 25 bf bd) 472 5  856 9
(39 fb 01 02) 380 4  (42 df 94 eb) 476 5  856 9
(0b 44 01 02) 368 4  (e5 4c 84 cb) 488 5  856 9
(84 b0 01 02) 380 4  (de 60 9d f9) 476 5  856 9
(af e1 01 02) 404 4  (28 74 e8 13) 452 5  856 9
(0e 2d 01 02) 388 4  (87 b1 7b f6) 468 5  856 9
(2b 42 01 02) 368 4  (de e8 11 22) 488 5  856 9
(90 a6 01 02) 364 4  (55 93 44 88) 492 5  856 9
(12 36 01 02) 356 4  (32 56 fd 39) 500 5  856 9
(2c 46 01 02) 364 4  (fe 74 e7 0d) 492 5  856 9
(23 c2 01 02) 388 4  (cb 27 1b 36) 468 5  856 9
(15 7c 01 02) 408 4  (86 b0 11 22) 448 5  856 9
(56 97 01 02) 376 4  (d3 1e 13 26) 480 5  856 9
(64 b1 01 02) 404 4  (4c 73 2d 5a) 452 5  856 9
(42 cb 01 02) 396 4  (38 e0 61 c2) 460 5  856 9
(64 b0 01 02) 376 4  (30 b4 89 d1) 480 5  856 9
(2c 48 01 02) 348 4  (d6 88 83 c5) 508 5  856 9
(19 2e 01 02) 392 4  (e8 56 f7 2d) 464 5  856 9
(64 a6 01 02) 396 4  (2e b3 94 eb) 460 5  856 9
(d0 db 01 02) 388 4  (92 3c bc bb) 468 5  856 9
(90 dd 01 02) 376 4  (64 05 ae 9f) 480 5  856 9
(34 5b 01 02) 364 4  (06 4d 9b f5) 492 5  856 9
(12 33 01 02) 356 4  (1a e8 3e 7c) 500 5  856 9
(4b fb 01 02) 360 4  (ff 37 2a 54) 496 5  856 9
(9d cb 01 02) 400 4  (32 4f e0 03) 456 5  856 9
(ae e1 01 02) 392 4  (eb 42 84 cb) 464 5  856 9
(11 56 01 02) 364 4  (16 bf ee 1f) 492 5  856 9
(5a 79 01 02) 412 4  (a1 97 7b f6) 444 5  856 9
(0a fb 01 02) 340 4  (f2 e7 72 e4) 516 5  856 9
(d5 e2 01 02) 416 5  (fe 40 f7 2d) 440 4  856 9
(13 ec 01 02) 388 4  (b0 e5 be bf) 468 5  856 9
(14 1b 01 02) 344 4  (91 8d 4e 9c) 512 5  856 9
(be ec 01 02) 396 4  (68 c8 b8 b3) 460 5  856 9
(5c e9 01 02) 400 4  (19 e7 3b 76) 456 5  856 9
(50 c9 01 02) 372 4  (be 42 3a 74) 484 5  856 9
(10 32 01 02) 304 4  (ba 8b 43 86) 552 5  856 9
(71 be 01 02) 400 4  (c1 12 36 6c) 456 5  856 9
(71 c0 01 02) 372 4  (b4 fd f0 23) 484 5  856 9
(6b db 01 02) 384 4  (f6 3e 2a 54) 472 5  856 9
(08 55 01 02) 336 4  (3e 27 77 ee) 520 5  856 9
(0d b5 01 02) 372 4  (3d 40 8a d7) 484 5  856 9
(09 7e 01 02) 400 4  (c2 16 64 c8) 456 5  856 9
(50 d1 01 02) 384 4  (81 33 98 f3) 472 5  856 9
(3a f2 01 02) 416 4  (9c 69 06 0c) 440 5  856 9
(2e 60 01 02) 356 4  (8a d6 e8 13) 500 5  856 9
(ad b6 01 02) 356 4  (c1 73 f2 27) 500 5  856 9
(39 40 01 02) 352 4  (46 bf 69 d2) 504 5  856 9
(13 eb 01 02) 364 4  (18 ba d3 65) 492 5  856 9
(98 9d 01 02) 380 4  (61 f0 fb 35) 476 5  856 9
(2b c3 01 02) 396 4  (f6 99 c0 43) 460 5  856 9
(06 d6 01 02) 364 4  (b7 1b d7 6d) 492 5  856 9
(21 46 01 02) 368 4  (28 f7 59 b2) 488 5  856 9
(a4 af 01 02) 404 4  (56 f8 bc bb) 452 5  856 9
(72 b0 01 02) 388 4  (84 19 94 eb) 468 5  856 9
(5c ca 01 02) 424 5  (a9 8d 5b b6) 432 4  856 9
(7a bb 01 02) 400 4  (22 ef 13 26) 456 5  856 9
(ad b1 01 02) 380 4  (85 0d 8c db) 476 5  856 9
(3f 68 01 02) 420 4  (41 b8 03 06) 436 5  856 9
(33 b9 01 02) 376 4  (a0 b2 4a 94) 480 5  856 9
(21 3b 01 02) 360 4  (c5 bd d9 71) 496 5  856 9
(08 6b 01 02) 308 4  (79 39 a6 8f) 548 5  856 9
(03 eb 01 02) 356 4  (83 ec c0 43) 500 5  856 9
(50 f2 01 02) 368 4  (2d df 54 a8) 488 5  856 9
(2b 9a 01 02) 388 4  (2a 63 f0 23) 468 5  856 9
(09 ad 01 02) 356 4  (1f 16 3c 78) 500 5  856 9
(30 3d 01 02) 376 4  (2d 4b fc 3b) 480 5  856 9
(b9 e7 01 02) 388 4  (cc 7b cb 55) 468 5  856 9
(2d f9 01 02) 408 4  (a4 20 89 d1) 448 5  856 9
(1e d3 01 02) 424 4  (af 53 50 a0) 432 5  856 9
(a0 ee 01 02) 380 4  (b9 e5 e8 13) 476 5  856 9
(70 e6 01 02) 360 4  (aa 8e 5b b6) 496 5  856 9
(0f 99 01 02) 424 4  (df fb 5b b6) 432 5  856 9
(c7 d0 01 02) 404 4  (fa 3b 16 2c) 452 5  856 9
(6c 75 01 02) 428 4  (0d 2b 5a b4) 428 5  856 9
(14 30 01 02) 316 4  (79 1d fd 39) 540 5  856 9
(33 6e 01 02) 408 4  (1d 04 77 ee) 448 5  856 9
(42 8a 01 02) 416 4  (4f ba 06 0c) 440 5  856 9
(55 e6 01 02) 396 4  (18 6b 8e df) 460 5  856 9
(21 30 01 02) 336 4  (83 09 8d d9) 520 5  856 9
(0f 6d 01 02) 440 5  (02 e5 4c 98) 416 4  856 9
(ef f3 01 02) 396 4  (02 8a 8c db) 460 5  856 9
(09 94 01 02) 384 4  (0e 59 bf bd) 472 5  856 9
(27 d8 01 02) 404 4  (1d 48 be bf) 452 5  856 9
(04 59 01 02) 360 4  (1f 06 77 ee) 496 5  856 9
(97 a0 01 02) 368 4  (3a 84 f7 2d) 488 5  856 9
(7b a8 01 02) 360 4  (5f 03 82 c7) 496 5  856 9
(97 fb 01 02) 368 4  (1d 54 9a f7) 488 5  856 9
(08 43 01 02) 332 4  (a7 e5 cd 59) 524 5  856 9
(7b a6 01 02) 368 4  (be 26 c7 4d) 488 5  856 9
(09 90 01 02) 348 4  (29 d5 3a 74) 508 5  856 9
(06 c4 01 02) 372 4  (fe 63 94 eb) 484 5  856 9
(1f e3 01 02) 400 4  (5a 70 5f be) 456 5  856 9
(ba c2 01 02) 420 4  (dd 02 33 66) 436 5  856 9
(4f 60 01 02) 372 4  (a0 71 37 6e) 484 5  856 9
(9f cc 01 02) 408 4  (02 07 39 72) 448 5  856 9
(78 90 01 02) 372 4  (9f f0 c0 43) 484 5  856 9
(48 6c 01 02) 372 4  (c8 ac fd 39) 484 5  856 9
(07 4c 01 02) 372 4  (26 64 cd 59) 484 5  856 9
(09 3b 01 02) 360 4  (a9 07 d6 6f) 496 5  856 9
(12 cb 01 02) 372 4  (31 e2 5c b8) 484 5  856 9
(45 52 01 02) 404 4  (87 46 16 2c) 452 5  856 9
(1d d2 01 02) 416 4  (7b a8 36 6c) 440 5  856 9
(a0 b5 01 02) 364 4  (09 7d dc 7b) 492 5  856 9
